,id,detection_label,xmin,ymin,xmax,ymax
0,002e9b2128d0,1,332.33333303621174,157.9288074172185,488.33335442896936,483.24777536423835
1,002e9b2128d0,1,49.3333339275766,132.9652301986755,211.6666758774373,483.86646251655634
2,008ca392cff3,1,275.8249153207547,197.5391308505747,399.3714958490566,398.4765234022989
3,00b767b49fcd,1,113.75827384399157,202.24,236.71503246661985,343.8933326008584
4,00b767b49fcd,1,321.24780300773017,235.52,453.9852116373859,395.0933326008584
5,010e677381f7,1,288.84922844444446,247.26509226666664,385.53047822222226,447.9439978666667
6,010e677381f7,1,76.82239644444444,202.02274773333326,211.2056,451.97552213333336
7,0120c5c1352b,1,324.30142645980254,85.72764712328768,459.34014826516227,280.68632328767126
8,0120c5c1352b,1,141.81670093088854,143.9620580821918,259.128309167842,292.0800219178082
9,015169fc4212,1,78.46360350777934,184.32000000000002,194.67143060820368,494.08
10,0171f8209991,1,24.06927503965393,81.0101310877193,220.8683097332372,367.5385622456141
11,0171f8209991,1,237.59622829127608,106.94933557894738,394.37948400865173,306.08262287719293
12,018343ac5c25,1,284.3292559624413,174.93333394285713,444.1790422535211,298.6666678857143
13,01ddea932ac2,1,360.50439458646616,187.71175779816514,445.91152601503757,430.44247779816516
14,01ddea932ac2,1,45.93024721804512,184.47534825688072,123.38021172932329,396.13654311926604
15,023b985092de,1,94.33024140865739,281.1615429599346,155.47694579603817,391.03011165985276
16,023b985092de,1,347.02835415994133,283.24765409648404,423.14976070432874,385.4671437448896
17,0242367347b8,1,376.34643757255935,69.68211081794193,448.2356702902374,298.8628230079156
18,0322cba9c844,1,6.271015514511874,137.47221333333331,150.91199493403695,408.3422780952381
19,0322cba9c844,1,194.18200485488128,266.493889015873,343.43218490765173,512.0
20,036fe057963a,1,82.5384544591029,194.59560634920638,138.25817836411613,310.87833193650795
21,03ef29864757,1,102.82666722513088,102.49527144654088,170.66666387434555,158.36177106918242
22,03ef29864757,1,142.50667392670155,206.02766893081764,228.26666387434557,302.3845635220126
23,03ef29864757,1,351.99997989528794,114.79614188679246,451.41330596858637,301.35950088050316
24,042efea6bd1d,1,94.96590015831134,318.16012926108374,148.15544063324538,390.4276009195402
25,04427f45efde,1,231.20319517890775,60.37735871264368,436.3042723917137,421.83649544827585
26,04427f45efde,1,63.033490320150655,114.31446510344827,231.20319517890775,441.9622473563219
27,044839a5b51f,1,136.60445044854882,103.49834929392448,235.7100631134565,363.3003360262726
28,044839a5b51f,1,348.3918015831135,181.65016591133005,449.5338283905014,371.32673681444993
29,0452c373f62b,1,274.05305076517146,261.7625071746032,407.95993160949865,399.75960177777773
30,0452c373f62b,1,33.020664907651714,206.42357231746033,186.72247556728232,380.14580215873013
31,0515910ab239,1,29.57396094986807,239.36112633245384,199.11485804749339,331.8993849076517
32,052f53733165,1,68.56577765517241,112.96028243281472,205.2053252413793,238.03889335219236
33,057889fefcb8,1,104.60028928,277.3454677333333,222.49510741333333,373.29178282666663
34,05be0f039257,1,108.48280949152543,140.1044347586207,213.43763404896418,202.05587126436782
35,05be0f039257,1,322.5354015819209,92.0604748505747,368.79837770244825,142.21164285057472
36,05cb1e76a2e1,1,270.6663029655657,154.03897078111592,379.4611901616303,346.7872005493562
37,05cb1e76a2e1,1,94.56884306394937,124.50818417167383,205.32400303583975,320.04989472961375
38,05ef4358baa9,1,336.0019332330827,202.24,452.09376240601506,394.24
39,05ef4358baa9,1,45.77235969924812,151.04,190.537472481203,404.48
40,066fa5edf346,1,27.139444607329843,119.08532125786164,134.23107518324608,321.8538203773585
41,066fa5edf346,1,293.3386538219895,92.74379471698114,426.9482337172775,359.22203371069185
42,06de06e37023,1,322.69647577358484,172.85872698850577,404.4285802264151,342.8990822988506
43,06de06e37023,1,82.1264796981132,178.49541590804597,134.55839275471698,359.80915494252866
44,06ee89a4efe9,1,89.0701716007533,94.0980068045977,182.5438577777778,283.2406613333333
45,06ee89a4efe9,1,315.59648662900184,137.7858471724138,425.0701800376647,305.85553066666665
46,072690bceea9,1,89.70737197924389,228.69333333333333,167.15259065974797,414.71999999999997
47,072690bceea9,1,330.07979599703486,229.54666666666668,413.3699368421053,439.46666666666664
48,072999833ab4,1,333.77548836158195,181.01370262068966,415.50564881355933,287.21748744827585
49,072999833ab4,1,83.31204700564972,131.4519415172414,179.80638734463278,329.05533572413793
50,07cd26298a41,1,239.31568210922788,209.5392029425287,369.1405414689266,348.28512662068965
51,07cd26298a41,1,17.727087608286254,192.99152331034486,148.59470583804142,342.55707659770115
52,07d26e1998f3,1,93.11083418899858,44.15413917808219,203.76713929478134,278.0770652054794
53,07d26e1998f3,1,282.6968011283498,55.427522191780824,397.2221887729196,273.37981369863013
54,083efcd38bc3,1,191.07322395480222,79.24309186206897,358.8998110734463,352.8779012413793
55,083efcd38bc3,1,13.639614915254237,69.83237075862068,151.3404329943503,332.6086576551724
56,0846e5c4dfd2,1,71.38596151549945,111.18701367540436,141.28069804822042,248.6366261684328
57,087104225581,1,298.9368401055409,272.25396825396825,469.15319894459105,449.4222222222222
58,087104225581,1,17.269293931398416,257.6253968253968,184.10834406332452,426.6666666666667
59,09cf9767a7bf,1,102.10359785613541,34.9768,186.75697196050774,150.75084931506848
60,09cf9767a7bf,1,88.84462126939351,213.2812273972603,170.94821190409027,297.4805391780822
61,09cf9767a7bf,1,266.31074482369536,95.03072438356165,356.57370358251063,288.19386301369866
62,09e63acd4d68,1,97.05944823695344,260.3488109589041,182.07451170662904,342.68629917808215
63,0a4c00809b62,1,70.48605954887219,50.34804550458716,150.54980090225564,302.97950972477065
64,0a4c00809b62,1,348.4143422556391,25.458245871559637,441.22707729323304,291.77908697247705
65,0a5f36296cb0,1,18.13455186440678,112.51917462068965,193.20845740112992,334.53688055172415
66,0a5f36296cb0,1,237.75023909604522,107.98819972413793,401.6887322033898,364.7433732413794
67,0ab867e40c94,1,61.0,178.75588410839745,168.3333373262032,302.88034044831045
68,0b490c90deec,1,80.14830101694915,36.19038013793104,199.31616542372885,286.57381517241384
69,0b490c90deec,1,262.59114305084745,40.05233213793104,419.72399909604513,251.81621848275861
70,0b4a60630af2,1,328.3544188411215,92.12979490909089,470.57901099065424,388.9085585454546
71,0b4a60630af2,1,127.12838459813082,104.967552,224.01499394392525,391.17404218181815
72,0b9add7616b0,1,77.7509840338505,69.97333260273973,216.92254961918198,385.70666520547945
73,0b9add7616b0,1,264.01595937940766,107.52,418.65105331452753,393.3866673972603
74,0c6b440ba98e,1,287.1731742372881,282.11200588505744,419.295186440678,401.57867255172414
75,0c6b440ba98e,1,111.01046237288136,176.29867255172417,197.69370154425616,340.13867255172414
